method,category,seed,step,metric,value,run_name,run_id
cosette,COSETTE_128d_256x4_f958,,62,lr,0.0006670000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,63,train_loss,0.006833024735123601,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,63,lr,0.0006760000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,64,train_loss,0.006846129166326302,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,64,lr,0.0006850000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,65,train_loss,0.006839557845231106,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,65,lr,0.0006940000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,66,train_loss,0.0068860718894792694,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,66,lr,0.0007030000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,67,train_loss,0.0069632604718208296,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,67,lr,0.0007120000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,68,train_loss,0.006930809730299932,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,68,lr,0.0007210000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,69,train_loss,0.006931233219802378,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,69,lr,0.0007300000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,70,train_loss,0.00696781251429655,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,70,lr,0.0007390000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,71,train_loss,0.0069567722792940575,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,71,lr,0.0007480000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,72,train_loss,0.006997298208418591,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,72,lr,0.0007570000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,73,train_loss,0.007043468921134869,COSETTE_128d_256x4_f958,anobrogk
